Order,Company,Index,File/Directory,Number,Percent,PercentAll
By number of commits to file,Self,5,cluster,30,13.825,0.23
By number of commits to file,Self,5,examples,23,10.599,0.177
By number of commits to file,Self,5,pkg/api,20,9.217,0.154
By number of commits to file,Self,5,pkg/kubelet,19,8.756,0.146
By number of commits to file,Self,5,examples/elasticsearch,19,8.756,0.146
By number of commits to file,Self,5,docs,18,8.295,0.138
By number of commits to file,Self,5,pkg/cloudprovider,18,8.295,0.138
By number of commits to file,Self,5,pkg/controller,16,7.373,0.123
By number of commits to file,Self,5,pkg/util,15,6.912,0.115
By number of commits to file,Self,5,test,13,5.991,0.1
By number of commits to file,Self,5,pkg/client,11,5.069,0.084
By number of commits to file,Self,5,cluster/ubuntu,11,5.069,0.084
By number of commits to file,Self,5,test/e2e,10,4.608,0.077
By number of commits to file,Self,5,docs/getting-started-guides,10,4.608,0.077
By number of commits to file,Self,5,cluster/gce,9,4.147,0.069
By number of commits to file,Self,5,pkg/cloudprovider/aws,9,4.147,0.069
By number of commits to file,Self,5,cmd,8,3.687,0.061
By number of commits to file,Self,5,pkg/api/v1,8,3.687,0.061
By number of commits to file,Self,5,pkg/cloudprovider/providers,8,3.687,0.061
By number of commits to file,Self,5,cluster/gce/coreos,8,3.687,0.061
By number of commits to file,Self,5,pkg/client/unversioned,7,3.226,0.054
By number of commits to file,Self,5,examples/elasticsearch/production_cluster,7,3.226,0.054
By number of commits to file,Self,5,pkg/registry,6,2.765,0.046
By number of commits to file,Self,5,cluster/aws,6,2.765,0.046
All By number of commits to file,DrEd Online Doctor,6,"",114,0.875,0.875
By number of commits to file,DrEd Online Doctor,6,pkg,57,50.0,0.438
By number of commits to file,DrEd Online Doctor,6,cluster,15,13.158,0.115
By number of commits to file,DrEd Online Doctor,6,docs,12,10.526,0.092
By number of commits to file,DrEd Online Doctor,6,contrib,10,8.772,0.077
By number of commits to file,DrEd Online Doctor,6,pkg/client,10,8.772,0.077
By number of commits to file,DrEd Online Doctor,6,pkg/kubelet,9,7.895,0.069
By number of commits to file,DrEd Online Doctor,6,test/e2e,7,6.14,0.054
By number of commits to file,DrEd Online Doctor,6,pkg/api,6,5.263,0.046
By number of commits to file,DrEd Online Doctor,6,pkg/controller,5,4.386,0.038
By number of commits to file,DrEd Online Doctor,6,pkg/kubectl,5,4.386,0.038
By number of commits to file,DrEd Online Doctor,6,contrib/mesos,4,3.509,0.031
By number of commits to file,DrEd Online Doctor,6,pkg/util,4,3.509,0.031
By number of commits to file,DrEd Online Doctor,6,cluster/juju,4,3.509,0.031
By number of commits to file,DrEd Online Doctor,6,pkg/kubectl/cmd,4,3.509,0.031
By number of commits to file,DrEd Online Doctor,6,pkg/client/cache,4,3.509,0.031
By number of commits to file,DrEd Online Doctor,6,hack,3,2.632,0.023
By number of commits to file,DrEd Online Doctor,6,examples,3,2.632,0.023
By number of commits to file,DrEd Online Doctor,6,docs/getting-started-guides,3,2.632,0.023
By number of commits to file,DrEd Online Doctor,6,docs/user-guide,3,2.632,0.023
By number of commits to file,DrEd Online Doctor,6,cluster/aws,3,2.632,0.023
By number of commits to file,DrEd Online Doctor,6,pkg/storage,3,2.632,0.023
By number of commits to file,DrEd Online Doctor,6,docs/admin,3,2.632,0.023
By number of commits to file,DrEd Online Doctor,6,pkg/client/record,3,2.632,0.023
By number of commits to file,DrEd Online Doctor,6,contrib/mesos/pkg,3,2.632,0.023
All By number of commits to file,Mesosphere,7,"",112,0.86,0.86
By number of commits to file,Mesosphere,7,cluster,54,48.214,0.415
By number of commits to file,Mesosphere,7,cluster/mesos/docker,44,39.286,0.338
By number of commits to file,Mesosphere,7,contrib/mesos/pkg,38,33.929,0.292
By number of commits to file,Mesosphere,7,contrib/mesos/pkg/scheduler,20,17.857,0.154
By number of commits to file,Mesosphere,7,docs,12,10.714,0.092
By number of commits to file,Mesosphere,7,contrib/mesos/pkg/minion,10,8.929,0.077
By number of commits to file,Mesosphere,7,docs/user-guide/walkthrough,7,6.25,0.054
By number of commits to file,Mesosphere,7,cluster/mesos/docker/util.sh,7,6.25,0.054
By number of commits to file,Mesosphere,7,cluster/mesos/docker/common/bin,7,6.25,0.054
By number of commits to file,Mesosphere,7,contrib/mesos/pkg/proc,6,5.357,0.046
By number of commits to file,Mesosphere,7,cluster/mesos/docker/docker-compose.yml,6,5.357,0.046
By number of commits to file,Mesosphere,7,contrib/mesos/pkg/minion/tasks,6,5.357,0.046
By number of commits to file,Mesosphere,7,contrib/mesos/pkg/scheduler/podtask,6,5.357,0.046
By number of commits to file,Mesosphere,7,docs/getting-started-guides,5,4.464,0.038
By number of commits to file,Mesosphere,7,cluster/mesos/docker/config-default.sh,5,4.464,0.038
By number of commits to file,Mesosphere,7,cluster/mesos/docker/test,4,3.571,0.031
By number of commits to file,Mesosphere,7,cluster/mesos/docker/keygen,4,3.571,0.031
By number of commits to file,Mesosphere,7,contrib/mesos/pkg/scheduler/scheduler.go,4,3.571,0.031
By number of commits to file,Mesosphere,7,contrib/mesos/pkg/scheduler/service/service.go,4,3.571,0.031
All By number of commits to file,Square,8,"",109,0.837,0.837
By number of commits to file,Square,8,pkg,84,77.064,0.645
By number of commits to file,Square,8,pkg/controller,13,11.927,0.1
By number of commits to file,Square,8,pkg/client/unversioned,12,11.009,0.092
By number of commits to file,Square,8,pkg/kubectl,10,9.174,0.077
By number of commits to file,Square,8,test,9,8.257,0.069
By number of commits to file,Square,8,pkg/kubelet,9,8.257,0.069
By number of commits to file,Square,8,pkg/api,8,7.339,0.061
By number of commits to file,Square,8,pkg/util,8,7.339,0.061
By number of commits to file,Square,8,plugin,7,6.422,0.054
By number of commits to file,Square,8,test/e2e,7,6.422,0.054
By number of commits to file,Square,8,plugin/pkg,7,6.422,0.054
By number of commits to file,Square,8,pkg/client/unversioned/cache,7,6.422,0.054
By number of commits to file,Square,8,contrib/mesos/pkg,5,4.587,0.038
By number of commits to file,Square,8,plugin/pkg/scheduler,5,4.587,0.038
By number of commits to file,Square,8,pkg/api/validation,4,3.67,0.031
By number of commits to file,Square,8,cmd,3,2.752,0.023
By number of commits to file,Square,8,pkg/labels,3,2.752,0.023
By number of commits to file,Square,8,pkg/apiserver,3,2.752,0.023
By number of commits to file,Square,8,pkg/registry,3,2.752,0.023
By number of commits to file,Square,8,pkg/cloudprovider,3,2.752,0.023
By number of commits to file,Square,8,pkg/kubectl/cmd,3,2.752,0.023
By number of commits to file,Square,8,pkg/controller/node,3,2.752,0.023
All By number of commits to file,Docker,9,"",91,0.699,0.699
By number of commits to file,Docker,9,docs,33,36.264,0.253
By number of commits to file,Docker,9,docs/getting-started-guides,25,27.473,0.192
By number of commits to file,Docker,9,cluster,22,24.176,0.169
By number of commits to file,Docker,9,cluster/ubuntu,21,23.077,0.161
By number of commits to file,Docker,9,contrib/ansible,20,21.978,0.154
By number of commits to file,Docker,9,contrib/ansible/roles,19,20.879,0.146
By number of commits to file,Docker,9,docs/getting-started-guides/docker-multinode,17,18.681,0.131
By number of commits to file,Docker,9,cluster/ubuntu/util.sh,7,7.692,0.054
By number of commits to file,Docker,9,docs/getting-started-guides/docker-multinode/worker.sh,7,7.692,0.054
By number of commits to file,Docker,9,docs/getting-started-guides/docker-multinode/master.sh,7,7.692,0.054
By number of commits to file,Docker,9,contrib/ansible/roles/master,7,7.692,0.054
By number of commits to file,Docker,9,test,6,6.593,0.046
By number of commits to file,Docker,9,cluster/ubuntu/minion,6,6.593,0.046
By number of commits to file,Docker,9,pkg/kubelet,4,4.396,0.031
By number of commits to file,Docker,9,docs/admin,4,4.396,0.031
By number of commits to file,Docker,9,test/images,4,4.396,0.031
By number of commits to file,Docker,9,docs/getting-started-guides/docker-multinode.md,4,4.396,0.031
By number of commits to file,Docker,9,pkg/kubelet/dockertools,4,4.396,0.031
By number of commits to file,Docker,9,cluster/ubuntu/build.sh,4,4.396,0.031
By number of commits to file,Docker,9,cluster/ubuntu/minion/init_conf,4,4.396,0.031
By number of commits to file,Docker,9,contrib/ansible/roles/node,4,4.396,0.031
By number of commits to file,Docker,9,contrib/ansible/roles/kubernetes-addons,4,4.396,0.031
By number of commits to file,Docker,9,contrib/ansible/roles/master/templates,4,4.396,0.031
All By number of commits to file,Tyk,10,"",89,0.683,0.683
By number of commits to file,Tyk,10,pkg,74,83.146,0.568
By number of commits to file,Tyk,10,pkg/api,16,17.978,0.123
By number of commits to file,Tyk,10,pkg/kubelet,12,13.483,0.092
By number of commits to file,Tyk,10,pkg/controller,9,10.112,0.069
By number of commits to file,Tyk,10,docs,7,7.865,0.054
By number of commits to file,Tyk,10,pkg/client,7,7.865,0.054
By number of commits to file,Tyk,10,pkg/kubectl,6,6.742,0.046
By number of commits to file,Tyk,10,pkg/util,5,5.618,0.038
By number of commits to file,Tyk,10,pkg/registry,5,5.618,0.038
By number of commits to file,Tyk,10,pkg/apis,4,4.494,0.031
By number of commits to file,Tyk,10,docs/proposals,4,4.494,0.031
By number of commits to file,Tyk,10,pkg/apis/experimental,4,4.494,0.031
By number of commits to file,Tyk,10,pkg/api/unversioned,4,4.494,0.031
By number of commits to file,Tyk,10,pkg/client/record,4,4.494,0.031
By number of commits to file,Tyk,10,test,3,3.371,0.023
By number of commits to file,Tyk,10,pkg/storage,3,3.371,0.023
By number of commits to file,Tyk,10,pkg/registry/namespace,3,3.371,0.023
By number of commits to file,Tyk,10,test/e2e,2,2.247,0.015
By number of commits to file,Tyk,10,docs/design,2,2.247,0.015
By number of commits to file,Tyk,10,pkg/watch,2,2.247,0.015
By number of commits to file,Tyk,10,pkg/probe,2,2.247,0.015
By number of commits to file,Tyk,10,pkg/controller/node,2,2.247,0.015
By number of commits to file,Tyk,10,pkg/api/v1,2,2.247,0.015
By number of commits to file,Tyk,10,pkg/kubelet/status,2,2.247,0.015
By number of commits to file,Tyk,10,pkg/storage/etcd,2,2.247,0.015
All By number of commits to file,Petback,11,"",84,0.645,0.645
By number of commits to file,Petback,11,docs,65,77.381,0.499
By number of commits to file,Petback,11,docs/getting-started-guides,17,20.238,0.131
By number of commits to file,Petback,11,docs/user-guide,10,11.905,0.077
By number of commits to file,Petback,11,examples,7,8.333,0.054
By number of commits to file,Petback,11,docs/proposals,7,8.333,0.054
By number of commits to file,Petback,11,cluster,6,7.143,0.046
By number of commits to file,Petback,11,docs/admin,6,7.143,0.046
By number of commits to file,Petback,11,contrib,5,5.952,0.038
By number of commits to file,Petback,11,docs/devel,5,5.952,0.038
By number of commits to file,Petback,11,docs/design,4,4.762,0.031
By number of commits to file,Petback,11,cluster/addons,3,3.571,0.023
By number of commits to file,Petback,11,docs/getting-started-guides/scratch.md,3,3.571,0.023
By number of commits to file,Petback,11,cluster/juju,2,2.381,0.015
By number of commits to file,Petback,11,docs/volumes.md,2,2.381,0.015
By number of commits to file,Petback,11,docs/replication-controller.md,2,2.381,0.015
By number of commits to file,Petback,11,docs/admin/cluster-management.md,2,2.381,0.015
By number of commits to file,Petback,11,cluster/juju/bundles,2,2.381,0.015
By number of commits to file,Petback,11,docs/getting-started-guides/docker-multinode,2,2.381,0.015
By number of commits to file,Petback,11,docs/user-guide/environment-guide,2,2.381,0.015
By number of commits to file,Petback,11,docs/getting-started-guides/coreos,2,2.381,0.015
By number of commits to file,Petback,11,cluster/addons/dns,2,2.381,0.015
By number of commits to file,Petback,11,docs/user-guide/connecting-applications.md,2,2.381,0.015
By number of commits to file,Petback,11,cluster/juju/bundles/README.md,2,2.381,0.015
By number of commits to file,Petback,11,README.md,1,1.19,0.008
By number of commits to file,Petback,11,examples/openshift-origin,1,1.19,0.008
All By number of commits to file,Amazon,12,"",82,0.63,0.63
By number of commits to file,Amazon,12,docs,46,56.098,0.353
By number of commits to file,Amazon,12,docs/user-guide,26,31.707,0.2
By number of commits to file,Amazon,12,pkg,22,26.829,0.169
By number of commits to file,Amazon,12,docs/user-guide/kubectl,21,25.61,0.161
By number of commits to file,Amazon,12,docs/man/man1,20,24.39,0.154
By number of commits to file,Amazon,12,pkg/util/jsonpath,12,14.634,0.092
By number of commits to file,Amazon,12,pkg/kubectl,10,12.195,0.077
By number of commits to file,Amazon,12,pkg/kubectl/cmd,6,7.317,0.046
By number of commits to file,Amazon,12,cluster,5,6.098,0.038
By number of commits to file,Amazon,12,pkg/util/jsonpath/jsonpath_test.go,5,6.098,0.038
By number of commits to file,Amazon,12,hack,4,4.878,0.031
By number of commits to file,Amazon,12,third_party/golang/template,3,3.659,0.023
By number of commits to file,Amazon,12,pkg/kubectl/cmd/get.go,3,3.659,0.023
By number of commits to file,Amazon,12,docs/user-guide/kubectl/kubectl_rolling-update.md,3,3.659,0.023
By number of commits to file,Amazon,12,docs/user-guide/kubectl/kubectl_expose.md,3,3.659,0.023
By number of commits to file,Amazon,12,docs/user-guide/kubectl/kubectl_get.md,3,3.659,0.023
By number of commits to file,Amazon,12,docs/user-guide/kubectl/kubectl_annotate.md,3,3.659,0.023
By number of commits to file,Amazon,12,docs/man/man1/kubectl-expose.1,3,3.659,0.023
By number of commits to file,Amazon,12,docs/user-guide/kubectl/kubectl_run.md,3,3.659,0.023
By number of commits to file,Amazon,12,docs/man/man1/kubectl-config-view.1,3,3.659,0.023
By number of commits to file,Amazon,12,docs/user-guide/kubectl/kubectl_config_view.md,3,3.659,0.023
All By number of commits to file,CSE IIT KANPUR,13,"",63,0.484,0.484
By number of commits to file,CSE IIT KANPUR,13,docs,42,66.667,0.322
By number of commits to file,CSE IIT KANPUR,13,pkg,21,33.333,0.161
By number of commits to file,CSE IIT KANPUR,13,docs/user-guide,21,33.333,0.161
By number of commits to file,CSE IIT KANPUR,13,pkg/kubectl,21,33.333,0.161
By number of commits to file,CSE IIT KANPUR,13,docs/man,21,33.333,0.161
By number of commits to file,CSE IIT KANPUR,13,docs/user-guide/kubectl,21,33.333,0.161
By number of commits to file,CSE IIT KANPUR,13,pkg/kubectl/cmd,21,33.333,0.161
By number of commits to file,CSE IIT KANPUR,13,docs/man/man1,21,33.333,0.161
By number of commits to file,CSE IIT KANPUR,13,pkg/kubectl/cmd/config,4,6.349,0.031
By number of commits to file,CSE IIT KANPUR,13,docs/user-guide/kubectl/kubectl_expose.md,1,1.587,0.008
By number of commits to file,CSE IIT KANPUR,13,pkg/kubectl/cmd/portforward.go,1,1.587,0.008
By number of commits to file,CSE IIT KANPUR,13,docs/man/man1/kubectl-config-set-credentials.1,1,1.587,0.008
By number of commits to file,CSE IIT KANPUR,13,docs/user-guide/kubectl/kubectl_proxy.md,1,1.587,0.008
By number of commits to file,CSE IIT KANPUR,13,docs/user-guide/kubectl/kubectl_label.md,1,1.587,0.008
By number of commits to file,CSE IIT KANPUR,13,docs/user-guide/kubectl/kubectl_scale.md,1,1.587,0.008
By number of commits to file,CSE IIT KANPUR,13,pkg/kubectl/cmd/stop.go,1,1.587,0.008
By number of commits to file,CSE IIT KANPUR,13,docs/user-guide/kubectl/kubectl_describe.md,1,1.587,0.008
By number of commits to file,CSE IIT KANPUR,13,pkg/kubectl/cmd/get.go,1,1.587,0.008
By number of commits to file,CSE IIT KANPUR,13,docs/man/man1/kubectl-delete.1,1,1.587,0.008
By number of commits to file,CSE IIT KANPUR,13,pkg/kubectl/cmd/rollingupdate.go,1,1.587,0.008
By number of commits to file,CSE IIT KANPUR,13,docs/user-guide/kubectl/kubectl_config_set-cluster.md,1,1.587,0.008
By number of commits to file,CSE IIT KANPUR,13,pkg/kubectl/cmd/attach.go,1,1.587,0.008
By number of commits to file,CSE IIT KANPUR,13,docs/man/man1/kubectl-replace.1,1,1.587,0.008
By number of commits to file,CSE IIT KANPUR,13,pkg/kubectl/cmd/patch.go,1,1.587,0.008
By number of commits to file,CSE IIT KANPUR,13,pkg/kubectl/cmd/describe.go,1,1.587,0.008
All By number of commits to file,eBay,14,"",59,0.453,0.453
By number of commits to file,eBay,14,pkg,42,71.186,0.322
By number of commits to file,eBay,14,pkg/volume,14,23.729,0.107
By number of commits to file,eBay,14,pkg/api,14,23.729,0.107
By number of commits to file,eBay,14,pkg/volume/cinder,10,16.949,0.077
By number of commits to file,eBay,14,examples/mysql-cinder-pd,6,10.169,0.046
By number of commits to file,eBay,14,pkg/api/v1,6,10.169,0.046
By number of commits to file,eBay,14,cmd,4,6.78,0.031
By number of commits to file,eBay,14,pkg/api/validation,4,6.78,0.031
By number of commits to file,eBay,14,plugin,3,5.085,0.023
By number of commits to file,eBay,14,pkg/expapi,3,5.085,0.023
By number of commits to file,eBay,14,pkg/apiserver,3,5.085,0.023
By number of commits to file,eBay,14,plugin/pkg/auth/authenticator/request/keystone,3,5.085,0.023
By number of commits to file,eBay,14,api,2,3.39,0.015
By number of commits to file,eBay,14,pkg/controller,2,3.39,0.015
By number of commits to file,eBay,14,cmd/kubelet,2,3.39,0.015
By number of commits to file,eBay,14,api/swagger-spec,2,3.39,0.015
By number of commits to file,eBay,14,pkg/cloudprovider,2,3.39,0.015
By number of commits to file,eBay,14,pkg/kubelet,2,3.39,0.015
By number of commits to file,eBay,14,pkg/auth,2,3.39,0.015
By number of commits to file,eBay,14,cmd/kube-apiserver,2,3.39,0.015
All By number of commits to file,CoreOS,15,"",58,0.445,0.445
By number of commits to file,CoreOS,15,pkg,40,68.966,0.307
By number of commits to file,CoreOS,15,pkg/kubelet,36,62.069,0.276
By number of commits to file,CoreOS,15,pkg/kubelet/rkt,17,29.31,0.131
By number of commits to file,CoreOS,15,pkg/kubelet/rkt/rkt.go,11,18.966,0.084
By number of commits to file,CoreOS,15,pkg/kubelet/dockertools,8,13.793,0.061
By number of commits to file,CoreOS,15,docs,6,10.345,0.046
By number of commits to file,CoreOS,15,pkg/kubelet/container,5,8.621,0.038
By number of commits to file,CoreOS,15,hack,4,6.897,0.031
By number of commits to file,CoreOS,15,docs/getting-started-guides,4,6.897,0.031
By number of commits to file,CoreOS,15,pkg/kubelet/dockertools/manager.go,4,6.897,0.031
By number of commits to file,CoreOS,15,cmd,3,5.172,0.023
By number of commits to file,CoreOS,15,docs/getting-started-guides/coreos.md,3,5.172,0.023
By number of commits to file,CoreOS,15,pkg/kubelet/container/runtime.go,3,5.172,0.023
By number of commits to file,CoreOS,15,plugin,2,3.448,0.015
By number of commits to file,CoreOS,15,hack/verify-flags,2,3.448,0.015
By number of commits to file,CoreOS,15,docs/admin,2,3.448,0.015
By number of commits to file,CoreOS,15,cmd/kube-apiserver,2,3.448,0.015
By number of commits to file,CoreOS,15,plugin/pkg,2,3.448,0.015
By number of commits to file,CoreOS,15,pkg/cloudprovider,2,3.448,0.015
By number of commits to file,CoreOS,15,hack/verify-flags/known-flags.txt,2,3.448,0.015
By number of commits to file,CoreOS,15,pkg/kubelet/kubelet.go,2,3.448,0.015
By number of commits to file,CoreOS,15,docs/admin/authentication.md,2,3.448,0.015
By number of commits to file,CoreOS,15,cmd/kube-apiserver/app,2,3.448,0.015
By number of commits to file,CoreOS,15,plugin/pkg/auth,2,3.448,0.015
By number of commits to file,CoreOS,15,pkg/kubelet/runtime_hooks.go,2,3.448,0.015
All By number of commits to file,NotFound,16,"",32,0.246,0.246
By number of commits to file,NotFound,16,pkg,24,75.0,0.184
By number of commits to file,NotFound,16,pkg/kubelet,10,31.25,0.077
By number of commits to file,NotFound,16,docs,7,21.875,0.054
By number of commits to file,NotFound,16,docs/user-guide,6,18.75,0.046
By number of commits to file,NotFound,16,pkg/kubelet/dockertools,5,15.625,0.038
By number of commits to file,NotFound,16,pkg/util,4,12.5,0.031
By number of commits to file,NotFound,16,pkg/kubectl,4,12.5,0.031
By number of commits to file,NotFound,16,pkg/credentialprovider,3,9.375,0.023
By number of commits to file,NotFound,16,pkg/kubelet/container,2,6.25,0.015
By number of commits to file,NotFound,16,pkg/kubectl/describe.go,2,6.25,0.015
By number of commits to file,NotFound,16,pkg/kubectl/describe_test.go,2,6.25,0.015
By number of commits to file,NotFound,16,docs/user-guide/connecting-applications.md,2,6.25,0.015
By number of commits to file,NotFound,16,pkg/kubelet/dockertools/docker_test.go,2,6.25,0.015
By number of commits to file,NotFound,16,cluster,1,3.125,0.008
By number of commits to file,NotFound,16,pkg/cloudprovider,1,3.125,0.008
By number of commits to file,NotFound,16,pkg/volume,1,3.125,0.008
By number of commits to file,NotFound,16,cluster/aws,1,3.125,0.008
By number of commits to file,NotFound,16,pkg/api,1,3.125,0.008
By number of commits to file,NotFound,16,docs/getting-started-guides,1,3.125,0.008
By number of commits to file,NotFound,16,pkg/cloudprovider/providers,1,3.125,0.008
By number of commits to file,NotFound,16,pkg/volume/glusterfs,1,3.125,0.008
By number of commits to file,NotFound,16,pkg/kubelet/kubelet_test.go,1,3.125,0.008
By number of commits to file,NotFound,16,pkg/util/backoff_test.go,1,3.125,0.008
By number of commits to file,NotFound,16,pkg/util/clock_test.go,1,3.125,0.008
By number of commits to file,NotFound,16,pkg/util/clock.go,1,3.125,0.008
