Order,Company,Index,File/Directory,Number,Percent,PercentAll
By number of commits to file,CoreOS,4,pkg/registry,210,42.0,1.391
By number of commits to file,CoreOS,4,pkg/storage,42,8.4,0.278
By number of commits to file,CoreOS,4,pkg/client,32,6.4,0.212
By number of commits to file,CoreOS,4,pkg/kubelet,27,5.4,0.179
By number of commits to file,CoreOS,4,pkg/apis,24,4.8,0.159
By number of commits to file,CoreOS,4,test,23,4.6,0.152
By number of commits to file,CoreOS,4,plugin/pkg,23,4.6,0.152
By number of commits to file,CoreOS,4,pkg/registry/generic,19,3.8,0.126
By number of commits to file,CoreOS,4,pkg/storage/storagebackend,16,3.2,0.106
By number of commits to file,CoreOS,4,pkg/kubelet/rkt,15,3.0,0.099
By number of commits to file,CoreOS,4,pkg/storage/storagebackend/factory,15,3.0,0.099
By number of commits to file,CoreOS,4,pkg/client/clientset_generated,14,2.8,0.093
By number of commits to file,CoreOS,4,pkg/client/unversioned,14,2.8,0.093
By number of commits to file,CoreOS,4,pkg/apis/certificates,14,2.8,0.093
By number of commits to file,CoreOS,4,cmd,13,2.6,0.086
By number of commits to file,CoreOS,4,pkg/controller,13,2.6,0.086
By number of commits to file,CoreOS,4,pkg/registry/service,12,2.4,0.079
By number of commits to file,CoreOS,4,pkg/registry/generic/registry,12,2.4,0.079
By number of commits to file,CoreOS,4,cluster,11,2.2,0.073
By number of commits to file,CoreOS,4,hack,11,2.2,0.073
By number of commits to file,CoreOS,4,federation,11,2.2,0.073
By number of commits to file,CoreOS,4,test/e2e_node,11,2.2,0.073
By number of commits to file,CoreOS,4,pkg/registry/certificates,11,2.2,0.073
All By number of commits to file,Ammeon,5,"",491,3.253,3.253
By number of commits to file,Ammeon,5,docs,359,73.116,2.378
By number of commits to file,Ammeon,5,docs/user-guide,129,26.273,0.855
By number of commits to file,Ammeon,5,docs/proposals,59,12.016,0.391
By number of commits to file,Ammeon,5,docs/user-guide/kubectl,59,12.016,0.391
By number of commits to file,Ammeon,5,examples,58,11.813,0.384
By number of commits to file,Ammeon,5,pkg,50,10.183,0.331
By number of commits to file,Ammeon,5,docs/design,49,9.98,0.325
By number of commits to file,Ammeon,5,docs/devel,47,9.572,0.311
By number of commits to file,Ammeon,5,docs/admin,36,7.332,0.238
By number of commits to file,Ammeon,5,docs/getting-started-guides,33,6.721,0.219
By number of commits to file,Ammeon,5,pkg/kubectl/cmd,24,4.888,0.159
By number of commits to file,Ammeon,5,examples/volumes,11,2.24,0.073
By number of commits to file,Ammeon,5,api/swagger-spec,8,1.629,0.053
By number of commits to file,Ammeon,5,examples/storage,7,1.426,0.046
By number of commits to file,Ammeon,5,pkg/client,6,1.222,0.04
All By number of commits to file,Self,6,"",207,1.371,1.371
By number of commits to file,Self,6,pkg,102,49.275,0.676
By number of commits to file,Self,6,pkg/kubelet,37,17.874,0.245
By number of commits to file,Self,6,cluster,27,13.043,0.179
By number of commits to file,Self,6,federation,22,10.628,0.146
By number of commits to file,Self,6,federation/pkg,19,9.179,0.126
By number of commits to file,Self,6,cluster/images,18,8.696,0.119
By number of commits to file,Self,6,federation/pkg/dnsprovider,16,7.729,0.106
By number of commits to file,Self,6,cluster/images/hyperkube,15,7.246,0.099
By number of commits to file,Self,6,docs,14,6.763,0.093
By number of commits to file,Self,6,cmd,14,6.763,0.093
By number of commits to file,Self,6,pkg/volume,13,6.28,0.086
By number of commits to file,Self,6,federation/pkg/dnsprovider/providers,13,6.28,0.086
By number of commits to file,Self,6,pkg/kubelet/network,12,5.797,0.079
By number of commits to file,Self,6,pkg/api,11,5.314,0.073
By number of commits to file,Self,6,examples,9,4.348,0.06
By number of commits to file,Self,6,pkg/cloudprovider,8,3.865,0.053
By number of commits to file,Self,6,pkg/kubelet/rktshim,8,3.865,0.053
By number of commits to file,Self,6,federation/pkg/dnsprovider/providers/aws/route53,8,3.865,0.053
By number of commits to file,Self,6,pkg/util,7,3.382,0.046
By number of commits to file,Self,6,pkg/cloudprovider/providers,7,3.382,0.046
By number of commits to file,Self,6,cluster/images/hyperkube/static-pods,7,3.382,0.046
By number of commits to file,Self,6,pkg/apis,6,2.899,0.04
By number of commits to file,Self,6,docs/design,6,2.899,0.04
By number of commits to file,Self,6,test,5,2.415,0.033
All By number of commits to file,ZTE Corporation,7,"",172,1.139,1.139
By number of commits to file,ZTE Corporation,7,pkg,99,57.558,0.656
By number of commits to file,ZTE Corporation,7,docs,25,14.535,0.166
By number of commits to file,ZTE Corporation,7,pkg/kubectl,25,14.535,0.166
By number of commits to file,ZTE Corporation,7,pkg/kubelet,23,13.372,0.152
By number of commits to file,ZTE Corporation,7,pkg/kubectl/cmd,20,11.628,0.132
By number of commits to file,ZTE Corporation,7,plugin,18,10.465,0.119
By number of commits to file,ZTE Corporation,7,plugin/pkg,17,9.884,0.113
By number of commits to file,ZTE Corporation,7,plugin/pkg/scheduler,16,9.302,0.106
By number of commits to file,ZTE Corporation,7,pkg/genericapiserver,11,6.395,0.073
By number of commits to file,ZTE Corporation,7,pkg/controller,10,5.814,0.066
By number of commits to file,ZTE Corporation,7,docs/devel,10,5.814,0.066
By number of commits to file,ZTE Corporation,7,cmd,9,5.233,0.06
By number of commits to file,ZTE Corporation,7,pkg/genericapiserver/genericapiserver.go,9,5.233,0.06
By number of commits to file,ZTE Corporation,7,pkg/kubelet/dockertools,8,4.651,0.053
By number of commits to file,ZTE Corporation,7,plugin/pkg/scheduler/algorithm,8,4.651,0.053
By number of commits to file,ZTE Corporation,7,federation,7,4.07,0.046
By number of commits to file,ZTE Corporation,7,docs/proposals,7,4.07,0.046
By number of commits to file,ZTE Corporation,7,docs/design,7,4.07,0.046
By number of commits to file,ZTE Corporation,7,federation/pkg/federation-controller,7,4.07,0.046
By number of commits to file,ZTE Corporation,7,pkg/client,6,3.488,0.04
By number of commits to file,ZTE Corporation,7,pkg/cloudprovider/providers,6,3.488,0.04
By number of commits to file,ZTE Corporation,7,federation/pkg/federation-controller/service,6,3.488,0.04
By number of commits to file,ZTE Corporation,7,cmd/kube-controller-manager,5,2.907,0.033
All By number of commits to file,Huawei,8,"",159,1.053,1.053
By number of commits to file,Huawei,8,federation,90,56.604,0.596
By number of commits to file,Huawei,8,federation/client/clientset_generated,57,35.849,0.378
By number of commits to file,Huawei,8,pkg,30,18.868,0.199
By number of commits to file,Huawei,8,federation/client/clientset_generated/federation_internalclientset,28,17.61,0.185
By number of commits to file,Huawei,8,federation/client/clientset_generated/federation_release_1_4,28,17.61,0.185
By number of commits to file,Huawei,8,federation/client/clientset_generated/federation_internalclientset/typed,22,13.836,0.146
By number of commits to file,Huawei,8,federation/client/clientset_generated/federation_release_1_4/typed,22,13.836,0.146
By number of commits to file,Huawei,8,federation/pkg/federation-controller,21,13.208,0.139
By number of commits to file,Huawei,8,pkg/api,18,11.321,0.119
By number of commits to file,Huawei,8,test,15,9.434,0.099
By number of commits to file,Huawei,8,test/e2e,14,8.805,0.093
By number of commits to file,Huawei,8,api/swagger-spec,10,6.289,0.066
By number of commits to file,Huawei,8,federation/pkg/federation-controller/replicaset,10,6.289,0.066
By number of commits to file,Huawei,8,plugin/pkg/scheduler,9,5.66,0.06
By number of commits to file,Huawei,8,federation/client/clientset_generated/federation_internalclientset/typed/extensions,9,5.66,0.06
By number of commits to file,Huawei,8,federation/client/clientset_generated/federation_release_1_4/typed/extensions,9,5.66,0.06
By number of commits to file,Huawei,8,federation/client/clientset_generated/federation_release_1_4/typed/core,9,5.66,0.06
By number of commits to file,Huawei,8,federation/client/clientset_generated/federation_internalclientset/typed/core,9,5.66,0.06
By number of commits to file,Huawei,8,federation/client/clientset_generated/federation_internalclientset/typed/extensions/unversioned,9,5.66,0.06
By number of commits to file,Huawei,8,federation/client/clientset_generated/federation_release_1_4/typed/extensions/v1beta1,9,5.66,0.06
All By number of commits to file,Hyper.sh,9,"",137,0.908,0.908
By number of commits to file,Hyper.sh,9,pkg,85,62.044,0.563
By number of commits to file,Hyper.sh,9,pkg/kubelet,59,43.066,0.391
By number of commits to file,Hyper.sh,9,test,39,28.467,0.258
By number of commits to file,Hyper.sh,9,test/e2e,31,22.628,0.205
By number of commits to file,Hyper.sh,9,pkg/kubelet/kuberuntime,28,20.438,0.185
By number of commits to file,Hyper.sh,9,pkg/kubelet/api,13,9.489,0.086
By number of commits to file,Hyper.sh,9,pkg/util,11,8.029,0.073
By number of commits to file,Hyper.sh,9,test/e2e_node,8,5.839,0.053
By number of commits to file,Hyper.sh,9,pkg/kubelet/api/v1alpha1/runtime,8,5.839,0.053
By number of commits to file,Hyper.sh,9,pkg/kubelet/remote,7,5.109,0.046
By number of commits to file,Hyper.sh,9,hack,5,3.65,0.033
By number of commits to file,Hyper.sh,9,pkg/kubelet/dockershim,5,3.65,0.033
By number of commits to file,Hyper.sh,9,pkg/kubelet/kuberuntime/kuberuntime_manager.go,5,3.65,0.033
By number of commits to file,Hyper.sh,9,pkg/kubelet/kuberuntime/kuberuntime_manager_test.go,5,3.65,0.033
By number of commits to file,Hyper.sh,9,pkg/kubelet/api/testing,5,3.65,0.033
By number of commits to file,Hyper.sh,9,cmd/kubelet,4,2.92,0.026
By number of commits to file,Hyper.sh,9,pkg/controller,4,2.92,0.026
By number of commits to file,Hyper.sh,9,cmd/kubelet/app,4,2.92,0.026
By number of commits to file,Hyper.sh,9,pkg/util/rlimit,4,2.92,0.026
By number of commits to file,Hyper.sh,9,pkg/kubelet/kuberuntime/kuberuntime_container.go,4,2.92,0.026
By number of commits to file,Hyper.sh,9,pkg/kubelet/api/v1alpha1/runtime/api.proto,4,2.92,0.026
By number of commits to file,Hyper.sh,9,pkg/kubelet/api/v1alpha1/runtime/api.pb.go,4,2.92,0.026
By number of commits to file,Hyper.sh,9,federation,3,2.19,0.02
All By number of commits to file,IBM,10,"",82,0.543,0.543
By number of commits to file,IBM,10,pkg,52,63.415,0.344
By number of commits to file,IBM,10,pkg/kubectl,29,35.366,0.192
By number of commits to file,IBM,10,pkg/kubectl/cmd,25,30.488,0.166
By number of commits to file,IBM,10,docs,10,12.195,0.066
By number of commits to file,IBM,10,cluster,9,10.976,0.06
By number of commits to file,IBM,10,docs/devel,8,9.756,0.053
By number of commits to file,IBM,10,pkg/api,6,7.317,0.04
By number of commits to file,IBM,10,cluster/ubuntu,5,6.098,0.033
By number of commits to file,IBM,10,pkg/kubectl/cmd/rollout,5,6.098,0.033
By number of commits to file,IBM,10,hack,4,4.878,0.026
By number of commits to file,IBM,10,contrib,4,4.878,0.026
By number of commits to file,IBM,10,pkg/client,4,4.878,0.026
By number of commits to file,IBM,10,pkg/util,4,4.878,0.026
By number of commits to file,IBM,10,pkg/controller,4,4.878,0.026
By number of commits to file,IBM,10,contrib/mesos,4,4.878,0.026
By number of commits to file,IBM,10,pkg/client/clientset_generated,3,3.659,0.02
By number of commits to file,IBM,10,contrib/mesos/cmd,3,3.659,0.02
By number of commits to file,IBM,10,cluster/ubuntu/util.sh,3,3.659,0.02
By number of commits to file,IBM,10,pkg/kubectl/resource,3,3.659,0.02
By number of commits to file,IBM,10,pkg/kubectl/cmd/run.go,3,3.659,0.02
By number of commits to file,IBM,10,pkg/client/clientset_generated/release_1_4/typed/extensions/v1beta1,3,3.659,0.02
By number of commits to file,IBM,10,pkg/registry,2,2.439,0.013
All By number of commits to file,Docker,11,"",54,0.358,0.358
By number of commits to file,Docker,11,pkg,47,87.037,0.311
By number of commits to file,Docker,11,pkg/kubelet,21,38.889,0.139
By number of commits to file,Docker,11,pkg/util,11,20.37,0.073
By number of commits to file,Docker,11,pkg/client,8,14.815,0.053
By number of commits to file,Docker,11,pkg/client/record,4,7.407,0.026
By number of commits to file,Docker,11,cmd,3,5.556,0.02
By number of commits to file,Docker,11,pkg/util/workqueue,3,5.556,0.02
By number of commits to file,Docker,11,pkg/kubelet/util,3,5.556,0.02
By number of commits to file,Docker,11,pkg/client/cache,3,5.556,0.02
By number of commits to file,Docker,11,plugin,2,3.704,0.013
By number of commits to file,Docker,11,cmd/kubelet,2,3.704,0.013
By number of commits to file,Docker,11,pkg/controller,2,3.704,0.013
By number of commits to file,Docker,11,pkg/storage,2,3.704,0.013
By number of commits to file,Docker,11,pkg/genericapiserver,2,3.704,0.013
By number of commits to file,Docker,11,plugin/pkg,2,3.704,0.013
By number of commits to file,Docker,11,cmd/kubelet/app,2,3.704,0.013
By number of commits to file,Docker,11,pkg/util/strings,2,3.704,0.013
By number of commits to file,Docker,11,pkg/util/resourcecontainer,2,3.704,0.013
By number of commits to file,Docker,11,pkg/kubelet/images,2,3.704,0.013
By number of commits to file,Docker,11,pkg/kubelet/eviction,2,3.704,0.013
By number of commits to file,Docker,11,pkg/kubelet/pleg,2,3.704,0.013
By number of commits to file,Docker,11,pkg/util/flowcontrol,2,3.704,0.013
By number of commits to file,Docker,11,pkg/util/clock,2,3.704,0.013
By number of commits to file,Docker,11,pkg/kubelet/kubelet.go,2,3.704,0.013
By number of commits to file,Docker,11,pkg/kubelet/config,2,3.704,0.013
All By number of commits to file,Microsoft,12,"",45,0.298,0.298
By number of commits to file,Microsoft,12,pkg,40,88.889,0.265
By number of commits to file,Microsoft,12,pkg/cloudprovider,21,46.667,0.139
By number of commits to file,Microsoft,12,pkg/cloudprovider/providers,19,42.222,0.126
By number of commits to file,Microsoft,12,pkg/cloudprovider/providers/azure,9,20.0,0.06
By number of commits to file,Microsoft,12,pkg/kubectl,8,17.778,0.053
By number of commits to file,Microsoft,12,pkg/kubectl/cmd,7,15.556,0.046
By number of commits to file,Microsoft,12,pkg/client/unversioned/clientcmd,5,11.111,0.033
By number of commits to file,Microsoft,12,pkg/cloudprovider/providers/aws,5,11.111,0.033
By number of commits to file,Microsoft,12,hack,3,6.667,0.02
By number of commits to file,Microsoft,12,pkg/master,3,6.667,0.02
By number of commits to file,Microsoft,12,cluster,2,4.444,0.013
By number of commits to file,Microsoft,12,pkg/cloudprovider/cloud.go,2,4.444,0.013
By number of commits to file,Microsoft,12,pkg/kubectl/cmd/logs.go,2,4.444,0.013
By number of commits to file,Microsoft,12,pkg/kubectl/cmd/scale.go,2,4.444,0.013
By number of commits to file,Microsoft,12,pkg/kubectl/cmd/exec.go,2,4.444,0.013
By number of commits to file,Microsoft,12,pkg/cloudprovider/providers/openstack,2,4.444,0.013
By number of commits to file,Microsoft,12,pkg/client/unversioned/clientcmd/api,2,4.444,0.013
By number of commits to file,Microsoft,12,pkg/cloudprovider/providers/aws/aws.go,2,4.444,0.013
By number of commits to file,Microsoft,12,pkg/cloudprovider/providers/aws/aws_test.go,2,4.444,0.013
By number of commits to file,Microsoft,12,hack/make-rules,1,2.222,0.007
By number of commits to file,Microsoft,12,pkg/apiserver,1,2.222,0.007
By number of commits to file,Microsoft,12,hack/dev-push-hyperkube.sh,1,2.222,0.007
By number of commits to file,Microsoft,12,hack/lib,1,2.222,0.007
All By number of commits to file,Juniper Networks,13,"",41,0.272,0.272
By number of commits to file,Juniper Networks,13,cluster,41,100.0,0.272
By number of commits to file,Juniper Networks,13,cluster/saltbase,26,63.415,0.172
By number of commits to file,Juniper Networks,13,cluster/saltbase/salt,24,58.537,0.159
By number of commits to file,Juniper Networks,13,cluster/azure-legacy,13,31.707,0.086
By number of commits to file,Juniper Networks,13,cluster/azure-legacy/templates,8,19.512,0.053
By number of commits to file,Juniper Networks,13,cluster/saltbase/salt/nginx,4,9.756,0.026
By number of commits to file,Juniper Networks,13,cluster/saltbase/salt/generate-cert,3,7.317,0.02
By number of commits to file,Juniper Networks,13,cluster/saltbase/salt/kube-proxy,3,7.317,0.02
By number of commits to file,Juniper Networks,13,cluster/saltbase/salt/openvpn,3,7.317,0.02
By number of commits to file,Juniper Networks,13,cluster/get-kube.sh,2,4.878,0.013
By number of commits to file,Juniper Networks,13,cluster/azure-legacy/util.sh,2,4.878,0.013
By number of commits to file,Juniper Networks,13,cluster/azure-legacy/config-default.sh,2,4.878,0.013
By number of commits to file,Juniper Networks,13,cluster/saltbase/README.md,2,4.878,0.013
By number of commits to file,Juniper Networks,13,cluster/azure-legacy/templates/salt-minion.sh,2,4.878,0.013
By number of commits to file,Juniper Networks,13,cluster/azure-legacy/templates/salt-master.sh,2,4.878,0.013
By number of commits to file,Juniper Networks,13,cluster/saltbase/salt/top.sls,2,4.878,0.013
By number of commits to file,Juniper Networks,13,cluster/saltbase/salt/openvpn-client,2,4.878,0.013
By number of commits to file,Juniper Networks,13,cluster/saltbase/salt/generate-cert/init.sls,2,4.878,0.013
By number of commits to file,Juniper Networks,13,cluster/saltbase/salt/kube-proxy/default,2,4.878,0.013
By number of commits to file,Juniper Networks,13,cluster/saltbase/salt/openvpn/init.sls,2,4.878,0.013
By number of commits to file,Juniper Networks,13,cluster/azure-legacy/.gitignore,1,2.439,0.007
By number of commits to file,Juniper Networks,13,cluster/saltbase/salt/docker,1,2.439,0.007
By number of commits to file,Juniper Networks,13,cluster/saltbase/salt/kubelet,1,2.439,0.007
By number of commits to file,Juniper Networks,13,cluster/saltbase/salt/kube-node-unpacker,1,2.439,0.007
By number of commits to file,Juniper Networks,13,cluster/azure-legacy/templates/create-kubeconfig.sh,1,2.439,0.007
All By number of commits to file,Net EASE 网易有态度,14,"",38,0.252,0.252
By number of commits to file,Net EASE 网易有态度,14,pkg,32,84.211,0.212
By number of commits to file,Net EASE 网易有态度,14,pkg/kubectl,10,26.316,0.066
By number of commits to file,Net EASE 网易有态度,14,pkg/controller,9,23.684,0.06
By number of commits to file,Net EASE 网易有态度,14,pkg/registry,8,21.053,0.053
By number of commits to file,Net EASE 网易有态度,14,pkg/controller/node,7,18.421,0.046
By number of commits to file,Net EASE 网易有态度,14,pkg/registry/service,6,15.789,0.04
By number of commits to file,Net EASE 网易有态度,14,pkg/kubectl/cmd,6,15.789,0.04
By number of commits to file,Net EASE 网易有态度,14,docs,4,10.526,0.026
By number of commits to file,Net EASE 网易有态度,14,pkg/util,3,7.895,0.02
By number of commits to file,Net EASE 网易有态度,14,pkg/master,2,5.263,0.013
By number of commits to file,Net EASE 网易有态度,14,pkg/controller/volume,2,5.263,0.013
By number of commits to file,Net EASE 网易有态度,14,pkg/util/yaml,2,5.263,0.013
By number of commits to file,Net EASE 网易有态度,14,pkg/registry/rangeallocation,2,5.263,0.013
By number of commits to file,Net EASE 网易有态度,14,pkg/controller/volume/persistentvolume,2,5.263,0.013
By number of commits to file,Net EASE 网易有态度,14,pkg/controller/node/test_utils.go,2,5.263,0.013
By number of commits to file,Net EASE 网易有态度,14,pkg/controller/volume/persistentvolume/controller_base.go,2,5.263,0.013
By number of commits to file,Net EASE 网易有态度,14,test,1,2.632,0.007
By number of commits to file,Net EASE 网易有态度,14,.generated_docs,1,2.632,0.007
By number of commits to file,Net EASE 网易有态度,14,test/e2e,1,2.632,0.007
By number of commits to file,Net EASE 网易有态度,14,docs/man,1,2.632,0.007
By number of commits to file,Net EASE 网易有态度,14,docs/user-guide,1,2.632,0.007
By number of commits to file,Net EASE 网易有态度,14,docs/yaml,1,2.632,0.007
By number of commits to file,Net EASE 网易有态度,14,docs/design,1,2.632,0.007
By number of commits to file,Net EASE 网易有态度,14,test/e2e/service.go,1,2.632,0.007
By number of commits to file,Net EASE 网易有态度,14,pkg/kubectl/resource_printer.go,1,2.632,0.007
All By number of commits to file,Weaveworks,15,"",32,0.212,0.212
By number of commits to file,Weaveworks,15,docs/getting-started-guides/coreos/azure,16,50.0,0.106
By number of commits to file,Weaveworks,15,test/e2e_node/e2e_service.go,7,21.875,0.046
By number of commits to file,Weaveworks,15,docs/getting-started-guides/coreos/azure/lib,4,12.5,0.026
By number of commits to file,Weaveworks,15,cluster,3,9.375,0.02
By number of commits to file,Weaveworks,15,pkg,3,9.375,0.02
By number of commits to file,Weaveworks,15,cluster/gce,3,9.375,0.02
By number of commits to file,Weaveworks,15,pkg/kubelet,3,9.375,0.02
By number of commits to file,Weaveworks,15,pkg/kubelet/kubelet.go,2,6.25,0.013
By number of commits to file,Weaveworks,15,docs/getting-started-guides/coreos/azure/cloud_config_templates,2,6.25,0.013
By number of commits to file,Weaveworks,15,docs/getting-started-guides/coreos/azure/addons,2,6.25,0.013
By number of commits to file,Weaveworks,15,cmd,1,3.125,0.007
By number of commits to file,Weaveworks,15,Makefile,1,3.125,0.007
By number of commits to file,Weaveworks,15,cmd/kubelet/app,1,3.125,0.007
By number of commits to file,Weaveworks,15,cluster/gce/upgrade.sh,1,3.125,0.007
By number of commits to file,Weaveworks,15,cluster/gce/list-resources.sh,1,3.125,0.007
By number of commits to file,Weaveworks,15,cluster/gce/util.sh,1,3.125,0.007
By number of commits to file,Weaveworks,15,pkg/kubelet/network,1,3.125,0.007
By number of commits to file,Weaveworks,15,cmd/kubelet/app/server.go,1,3.125,0.007
All By number of commits to file,NotFound,16,"",13,0.086,0.086
By number of commits to file,NotFound,16,cluster/ubuntu,8,61.538,0.053
By number of commits to file,NotFound,16,cluster/ubuntu/master/init_conf,4,30.769,0.026
By number of commits to file,NotFound,16,pkg,3,23.077,0.02
By number of commits to file,NotFound,16,pkg/cloudprovider/providers,2,15.385,0.013
By number of commits to file,NotFound,16,cluster/ubuntu/minion,2,15.385,0.013
By number of commits to file,NotFound,16,pkg/cloudprovider/providers/aws,2,15.385,0.013
By number of commits to file,NotFound,16,cluster/ubuntu/minion/init_conf,2,15.385,0.013
By number of commits to file,NotFound,16,test,1,7.692,0.007
By number of commits to file,NotFound,16,docs,1,7.692,0.007
By number of commits to file,NotFound,16,test/images,1,7.692,0.007
By number of commits to file,NotFound,16,docs/design,1,7.692,0.007
By number of commits to file,NotFound,16,pkg/kubectl,1,7.692,0.007
By number of commits to file,NotFound,16,cluster/ubuntu/master-flannel,1,7.692,0.007
By number of commits to file,NotFound,16,cluster/ubuntu/minion-flannel,1,7.692,0.007
By number of commits to file,NotFound,16,test/images/pets,1,7.692,0.007
By number of commits to file,NotFound,16,docs/design/resource-qos.md,1,7.692,0.007
By number of commits to file,NotFound,16,pkg/kubectl/cmd,1,7.692,0.007
By number of commits to file,NotFound,16,cluster/ubuntu/master-flannel/init_conf,1,7.692,0.007
By number of commits to file,NotFound,16,cluster/ubuntu/minion-flannel/init_conf,1,7.692,0.007
By number of commits to file,NotFound,16,test/images/pets/redis,1,7.692,0.007
By number of commits to file,NotFound,16,pkg/kubectl/cmd/util,1,7.692,0.007
By number of commits to file,NotFound,16,pkg/cloudprovider/providers/aws/aws.go,1,7.692,0.007
